response,response_label,channel,response_role,shock,horizon_months,sample_name,controls,nobs,sample_start,sample_end,raw_coefficient_per_unit_shock,raw_std_error_hac,coefficient,std_error_hac,t_stat,p_value,ci_90_low,ci_90_high,ci_95_low,ci_95_high,ci_68_low,ci_68_high,bootstrap_ci_90_low,bootstrap_ci_90_high,bootstrap_ci_68_low,bootstrap_ci_68_high,bootstrap_ci_95_low,bootstrap_ci_95_high,bootstrap_replications,bootstrap_method,ci_method,horizon_consistent_bandwidth,coefficient_10bp_equiv,std_error_10bp_equiv,shock_scale_raw_units,shock_normalization,optional_10bp_scaling_note,r_squared,hac_bandwidth,interpretation_layer
ln_dax_real_de,real DAX,financial_market,monthly,target_factor_monthly_easing,3,regime_pre_qe,"L1_ln_dax_real_de,L2_ln_dax_real_de,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",102,2005-04,2013-10,-0.0008133380480843918,0.002630400886804377,-0.0019486183512909816,0.006301989008569344,-0.3092068787554662,0.7571641616433702,-0.01231446782904458,0.008417231126462617,-0.014300289839054178,0.010403053136472214,-0.008215681000763982,0.004318444298182018,,,,,,,0,not_run,HAC_Newey_West_horizon_bandwidth,4,-0.008133380480843918,0.026304008868043773,2.3958283469960002,1_sd_surprise,10bp equivalent assumes factor units are basis points.,0.30609653504367007,4,reduced_form_dynamic_transmission
ln_dax_real_de,real DAX,financial_market,monthly,target_factor_monthly_easing,6,regime_pre_qe,"L1_ln_dax_real_de,L2_ln_dax_real_de,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",99,2005-04,2013-07,-0.001871225584649111,0.0030897850545551103,-0.004551048026262297,0.007514732744926965,-0.6056167505537189,0.544769276626494,-0.016911683437326408,0.007809587384801814,-0.01927965355976297,0.010177557507238377,-0.012024133244669385,0.0029220371921447894,,,,,,,0,not_run,HAC_Newey_West_horizon_bandwidth,7,-0.01871225584649111,0.030897850545551102,2.4321215269807794,1_sd_surprise,10bp equivalent assumes factor units are basis points.,0.41887838255108234,7,reduced_form_dynamic_transmission
ln_dax_real_de,real DAX,financial_market,monthly,target_factor_monthly_easing,12,regime_pre_qe,"L1_ln_dax_real_de,L2_ln_dax_real_de,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",93,2005-04,2013-01,0.0029505896781091435,0.003252369744700907,0.00740412573449913,0.008161404041878977,0.9072122512874022,0.36429456628274987,-0.006020189304801909,0.02082844077380017,-0.008591932250863292,0.02340018371986155,-0.0007120468530073592,0.015520298322005618,,,,,,,0,not_run,HAC_Newey_West_horizon_bandwidth,13,0.029505896781091435,0.03252369744700907,2.5093715298441603,1_sd_surprise,10bp equivalent assumes factor units are basis points.,0.6499855843785389,13,reduced_form_dynamic_transmission
ln_dax_real_de,real DAX,financial_market,monthly,target_factor_monthly_easing,24,regime_pre_qe,"L1_ln_dax_real_de,L2_ln_dax_real_de,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",81,2005-04,2012-01,0.007572107921650391,0.003236996937115631,0.01818258554737331,0.007772865143324857,2.339238519143493,0.019323092593112944,0.005397360124570746,0.030967810970175876,0.002948049809769827,0.03341712128497679,0.0104527985304676,0.025912372564279022,,,,,,,0,not_run,HAC_Newey_West_horizon_bandwidth,25,0.07572107921650391,0.03236996937115631,2.401258108773798,1_sd_surprise,10bp equivalent assumes factor units are basis points.,0.8076797762904799,25,reduced_form_dynamic_transmission
ln_hh_loans_ea_stock,household credit,financial_credit,monthly_fallback,target_factor_monthly_easing,0,regime_pre_qe,"L1_ln_hh_loans_ea_stock,L2_ln_hh_loans_ea_stock,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",105,2005-04,2014-01,6.017794731766681e-06,4.408138564793304e-05,1.4214221531946272e-05,0.00010412162743393002,0.13651555284194775,0.8914137302614379,-0.00015705061499684343,0.00018547905806073596,-0.00018986041825025423,0.00021828886131414676,-8.933035168235433e-05,0.00011775879474624686,,,,,,,0,not_run,HAC_Newey_West_horizon_bandwidth,1,6.0177947317666805e-05,0.0004408138564793304,2.3620316354282354,1_sd_surprise,10bp equivalent assumes factor units are basis points.,0.7425905767020116,1,reduced_form_dynamic_transmission
ln_hh_loans_ea_stock,household credit,financial_credit,monthly_fallback,target_factor_monthly_easing,1,regime_pre_qe,"L1_ln_hh_loans_ea_stock,L2_ln_hh_loans_ea_stock,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",104,2005-04,2013-12,-2.7641338274363343e-05,4.826766803795202e-05,-6.560584599865409e-05,0.00011456179019193943,-0.5726677794466773,0.5668696575254819,-0.00025404322210591923,0.0001228315301086111,-0.00029014282877928935,0.0001589311367819812,-0.00017953272136965004,4.832102937234185e-05,,,,,,,0,not_run,HAC_Newey_West_horizon_bandwidth,2,-0.00027641338274363343,0.0004826766803795202,2.373468511092384,1_sd_surprise,10bp equivalent assumes factor units are basis points.,0.8641949892971181,2,reduced_form_dynamic_transmission
ln_hh_loans_ea_stock,household credit,financial_credit,monthly_fallback,target_factor_monthly_easing,3,regime_pre_qe,"L1_ln_hh_loans_ea_stock,L2_ln_hh_loans_ea_stock,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",102,2005-04,2013-10,-7.533705222711578e-05,7.987707226433345e-05,-0.00018049464530484212,0.00019137175400593808,-0.9431624130865288,0.34559783566876123,-0.0004952731689775743,0.00013428387836789005,-0.0005555763908147396,0.00019458710020505533,-0.00037080579469972485,9.816504090040626e-06,,,,,,,0,not_run,HAC_Newey_West_horizon_bandwidth,4,-0.0007533705222711578,0.0007987707226433346,2.3958283469960002,1_sd_surprise,10bp equivalent assumes factor units are basis points.,0.917114661657283,4,reduced_form_dynamic_transmission
ln_hh_loans_ea_stock,household credit,financial_credit,monthly_fallback,target_factor_monthly_easing,6,regime_pre_qe,"L1_ln_hh_loans_ea_stock,L2_ln_hh_loans_ea_stock,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",99,2005-04,2013-07,-6.33087237223649e-06,0.00015273153946817965,-1.5397450981084242e-05,0.00037146166498947425,-0.04145098251664958,0.9669363695240808,-0.0006263975179124537,0.0005956026159502851,-0.000743448935997737,0.0007126540340355684,-0.0003848004320400872,0.00035400553007791874,,,,,,,0,not_run,HAC_Newey_West_horizon_bandwidth,7,-6.33087237223649e-05,0.0015273153946817966,2.4321215269807794,1_sd_surprise,10bp equivalent assumes factor units are basis points.,0.9343851332195372,7,reduced_form_dynamic_transmission
ln_hh_loans_ea_stock,household credit,financial_credit,monthly_fallback,target_factor_monthly_easing,12,regime_pre_qe,"L1_ln_hh_loans_ea_stock,L2_ln_hh_loans_ea_stock,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",93,2005-04,2013-01,-1.8740328176891614e-05,0.00020250994137881918,-4.702644598702813e-05,0.0005081726814064187,-0.0925402874016717,0.9262687838112493,-0.0008828961241160309,0.0007888432321419746,-0.0010430265994707559,0.0009489737074966997,-0.0005523827750434795,0.0004583298830694232,,,,,,,0,not_run,HAC_Newey_West_horizon_bandwidth,13,-0.00018740328176891614,0.002025099413788192,2.5093715298441603,1_sd_surprise,10bp equivalent assumes factor units are basis points.,0.9511715287990675,13,reduced_form_dynamic_transmission
ln_hh_loans_ea_stock,household credit,financial_credit,monthly_fallback,target_factor_monthly_easing,24,regime_pre_qe,"L1_ln_hh_loans_ea_stock,L2_ln_hh_loans_ea_stock,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",81,2005-04,2012-01,2.857610405828813e-05,0.00020646238038031378,6.86186015871282e-05,0.0004957694650449688,0.13840828535275798,0.8899177492760486,-0.0007468496011238798,0.0008840868042981362,-0.0009030716945356998,0.001040308897709956,-0.000424403251181523,0.0005616404543557794,,,,,,,0,not_run,HAC_Newey_West_horizon_bandwidth,25,0.0002857610405828813,0.002064623803803138,2.401258108773798,1_sd_surprise,10bp equivalent assumes factor units are basis points.,0.9801171353898134,25,reduced_form_dynamic_transmission
ln_nfc_loans_ea_stock,NFC credit,financial_credit,monthly,target_factor_monthly_easing,0,regime_pre_qe,"L1_ln_nfc_loans_ea_stock,L2_ln_nfc_loans_ea_stock,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",105,2005-04,2014-01,0.0002830829327943197,0.0001408210220970663,0.0006686508427099882,0.00033262370912660915,2.0102320561144196,0.04440663412536975,0.00012153352834303366,0.0012157681570769427,1.6720352417707337e-05,0.001320581333002269,0.00033787057302656385,0.0009994311123934126,,,,,,,0,not_run,HAC_Newey_West_horizon_bandwidth,1,0.002830829327943197,0.001408210220970663,2.3620316354282354,1_sd_surprise,10bp equivalent assumes factor units are basis points.,0.7166735467293475,1,reduced_form_dynamic_transmission
ln_nfc_loans_ea_stock,NFC credit,financial_credit,monthly,target_factor_monthly_easing,1,regime_pre_qe,"L1_ln_nfc_loans_ea_stock,L2_ln_nfc_loans_ea_stock,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",104,2005-04,2013-12,-0.00010868276968903159,0.00016017404763820413,-0.00025795513155522226,0.0003801680583634889,-0.6785292080182718,0.49743621105351166,-0.000883275941205506,0.00036736567809506147,-0.001003070834020182,0.0004871605709097373,-0.0006360162541393392,0.00012010599102889476,,,,,,,0,not_run,HAC_Newey_West_horizon_bandwidth,2,-0.001086827696890316,0.0016017404763820414,2.373468511092384,1_sd_surprise,10bp equivalent assumes factor units are basis points.,0.8497698418264259,2,reduced_form_dynamic_transmission
ln_nfc_loans_ea_stock,NFC credit,financial_credit,monthly,target_factor_monthly_easing,3,regime_pre_qe,"L1_ln_nfc_loans_ea_stock,L2_ln_nfc_loans_ea_stock,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",102,2005-04,2013-10,0.0003010453469098203,0.00030067458382614033,0.0007212529758577923,0.0007203646911518922,1.0012331041718323,0.31671412557068196,-0.0004636414991111746,0.0019061474508267591,-0.0006906358745342356,0.00213314182624982,4.8806299558341e-06,0.0014376253217597505,,,,,,,0,not_run,HAC_Newey_West_horizon_bandwidth,4,0.003010453469098203,0.0030067458382614033,2.3958283469960002,1_sd_surprise,10bp equivalent assumes factor units are basis points.,0.9027315938637067,4,reduced_form_dynamic_transmission
ln_nfc_loans_ea_stock,NFC credit,financial_credit,monthly,target_factor_monthly_easing,6,regime_pre_qe,"L1_ln_nfc_loans_ea_stock,L2_ln_nfc_loans_ea_stock,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",99,2005-04,2013-07,0.00046171879330421395,0.0005624684873822238,0.0011229562166067677,0.0013679917164106234,0.8208793979785295,0.4117149671506442,-0.0011271899197708157,0.003373102352984351,-0.0015582582787071852,0.0038041707119207207,-0.0002374539299434175,0.002483366363156953,,,,,,,0,not_run,HAC_Newey_West_horizon_bandwidth,7,0.004617187933042139,0.005624684873822238,2.4321215269807794,1_sd_surprise,10bp equivalent assumes factor units are basis points.,0.9103435100784862,7,reduced_form_dynamic_transmission
ln_nfc_loans_ea_stock,NFC credit,financial_credit,monthly,target_factor_monthly_easing,12,regime_pre_qe,"L1_ln_nfc_loans_ea_stock,L2_ln_nfc_loans_ea_stock,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",93,2005-04,2013-01,0.00063556285643536,0.0008744537591151855,0.0015948633373653238,0.00219432936728885,0.7268112805398117,0.4673415717410634,-0.00201448728114587,0.005204213955876518,-0.0027059431927393862,0.005895669867470034,-0.0005873048002937426,0.00377703147502439,,,,,,,0,not_run,HAC_Newey_West_horizon_bandwidth,13,0.006355628564353601,0.008744537591151855,2.5093715298441603,1_sd_surprise,10bp equivalent assumes factor units are basis points.,0.8979838069910449,13,reduced_form_dynamic_transmission
ln_nfc_loans_ea_stock,NFC credit,financial_credit,monthly,target_factor_monthly_easing,24,regime_pre_qe,"L1_ln_nfc_loans_ea_stock,L2_ln_nfc_loans_ea_stock,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",81,2005-04,2012-01,0.0011480681664624405,0.0009991766795012116,0.002756807994143002,0.0023992811037499627,1.1490141733847865,0.25055013636597495,-0.0011896582314362557,0.00670327421972226,-0.0019456965579944334,0.007459312546280437,0.00037082398648265397,0.005142792001803349,,,,,,,0,not_run,HAC_Newey_West_horizon_bandwidth,25,0.011480681664624405,0.009991766795012116,2.401258108773798,1_sd_surprise,10bp equivalent assumes factor units are basis points.,0.9315800646071749,25,reduced_form_dynamic_transmission
ecb_mir_mortgage_lending_rate,mortgage lending rate,banking_lending_conditions,monthly,target_factor_monthly_easing,0,regime_pre_qe,"L1_ecb_mir_mortgage_lending_rate,L2_ecb_mir_mortgage_lending_rate,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",105,2005-04,2014-01,-0.00016932425724765134,0.0015995792453007058,-0.0003999492522643411,0.0037782567807746886,-0.10585549777861739,0.9156970032389461,-0.006614628621675582,0.005814730117146899,-0.0078051964669269775,0.0070052979623982945,-0.004157266492696434,0.0033573679881677516,,,,,,,0,not_run,HAC_Newey_West_horizon_bandwidth,1,-0.0016932425724765134,0.015995792453007057,2.3620316354282354,1_sd_surprise,10bp equivalent assumes factor units are basis points.,0.614628198417379,1,reduced_form_dynamic_transmission
ecb_mir_mortgage_lending_rate,mortgage lending rate,banking_lending_conditions,monthly,target_factor_monthly_easing,1,regime_pre_qe,"L1_ecb_mir_mortgage_lending_rate,L2_ecb_mir_mortgage_lending_rate,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",104,2005-04,2013-12,0.000557163408507727,0.003618499810827165,0.0013224098056259927,0.008588395358392023,0.1539763541898219,0.87762837984664,-0.012804243449318315,0.015449063060570301,-0.015510535781813342,0.01815535539306533,-0.007218387662649007,0.009863207273900993,,,,,,,0,not_run,HAC_Newey_West_horizon_bandwidth,2,0.0055716340850772705,0.03618499810827165,2.373468511092384,1_sd_surprise,10bp equivalent assumes factor units are basis points.,0.6152790023573542,2,reduced_form_dynamic_transmission
ecb_mir_mortgage_lending_rate,mortgage lending rate,banking_lending_conditions,monthly,target_factor_monthly_easing,3,regime_pre_qe,"L1_ecb_mir_mortgage_lending_rate,L2_ecb_mir_mortgage_lending_rate,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",102,2005-04,2013-10,-0.0001859586309576177,0.006744246189213015,-0.00044552495941682847,0.01615805619923629,-0.027572930426983302,0.9780027718441113,-0.02702316230321636,0.026132112384382702,-0.03211473317009411,0.031223683251260455,-0.01651403132409358,0.015622981405259922,,,,,,,0,not_run,HAC_Newey_West_horizon_bandwidth,4,-0.001859586309576177,0.06744246189213014,2.3958283469960002,1_sd_surprise,10bp equivalent assumes factor units are basis points.,0.6012700562292576,4,reduced_form_dynamic_transmission
ecb_mir_mortgage_lending_rate,mortgage lending rate,banking_lending_conditions,monthly,target_factor_monthly_easing,6,regime_pre_qe,"L1_ecb_mir_mortgage_lending_rate,L2_ecb_mir_mortgage_lending_rate,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",99,2005-04,2013-07,-0.0024550714821958974,0.00837945409968202,-0.005971032202125252,0.020379850700183985,-0.2929870434267385,0.7695320552027392,-0.03949290354305238,0.027550839138801877,-0.04591480558478926,0.033972741180538765,-0.02623793538956102,0.014295870985310516,,,,,,,0,not_run,HAC_Newey_West_horizon_bandwidth,7,-0.024550714821958974,0.0837945409968202,2.4321215269807794,1_sd_surprise,10bp equivalent assumes factor units are basis points.,0.5451428358557562,7,reduced_form_dynamic_transmission
ecb_mir_mortgage_lending_rate,mortgage lending rate,banking_lending_conditions,monthly,target_factor_monthly_easing,12,regime_pre_qe,"L1_ecb_mir_mortgage_lending_rate,L2_ecb_mir_mortgage_lending_rate,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",93,2005-04,2013-01,-0.005705566701667917,0.009322500378229093,-0.01431738664279232,0.0233936170360895,-0.6120210748386957,0.5405238141103721,-0.05279646247211789,0.024161689186533247,-0.06016803350165039,0.03153326021606575,-0.037581353521121505,0.00894658023553686,,,,,,,0,not_run,HAC_Newey_West_horizon_bandwidth,13,-0.05705566701667917,0.09322500378229093,2.5093715298441603,1_sd_surprise,10bp equivalent assumes factor units are basis points.,0.6521647546827158,13,reduced_form_dynamic_transmission
ecb_mir_mortgage_lending_rate,mortgage lending rate,banking_lending_conditions,monthly,target_factor_monthly_easing,24,regime_pre_qe,"L1_ecb_mir_mortgage_lending_rate,L2_ecb_mir_mortgage_lending_rate,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",81,2005-04,2012-01,0.0069985793158618345,0.012171909721891956,0.01680539533210981,0.029227896918955682,0.5749779184834442,0.5653062310378109,-0.0312702169231982,0.06488100758741783,-0.04048022997289254,0.07409102063711216,-0.012260517168587722,0.04587130783280734,,,,,,,0,not_run,HAC_Newey_West_horizon_bandwidth,25,0.06998579315861835,0.12171909721891956,2.401258108773798,1_sd_surprise,10bp equivalent assumes factor units are basis points.,0.643999476407872,25,reduced_form_dynamic_transmission
ecb_mir_nfc_lending_rate,NFC lending rate,banking_lending_conditions,monthly,target_factor_monthly_easing,0,regime_pre_qe,"L1_ecb_mir_nfc_lending_rate,L2_ecb_mir_nfc_lending_rate,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",105,2005-04,2014-01,-0.006415783356755239,0.003066766785495756,-0.01515428325470983,0.007243800165821533,-2.0920349689120883,0.036435387680464414,-0.027069274230373055,-0.0032392922790466065,-0.029351870690925305,-0.0009566958184943561,-0.022357937434007172,-0.007950629075412491,,,,,,,0,not_run,HAC_Newey_West_horizon_bandwidth,1,-0.06415783356755239,0.03066766785495756,2.3620316354282354,1_sd_surprise,10bp equivalent assumes factor units are basis points.,0.5127975680529391,1,reduced_form_dynamic_transmission
ecb_mir_nfc_lending_rate,NFC lending rate,banking_lending_conditions,monthly,target_factor_monthly_easing,1,regime_pre_qe,"L1_ecb_mir_nfc_lending_rate,L2_ecb_mir_nfc_lending_rate,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",104,2005-04,2013-12,0.0011829657389919694,0.007736990445548531,0.0028077319311985713,0.018363503193132073,0.15289740207351393,0.8784791846667003,-0.02739754289955966,0.0330130067619568,-0.033184072957326574,0.038799536819723715,-0.015453998582559091,0.021069462444956232,,,,,,,0,not_run,HAC_Newey_West_horizon_bandwidth,2,0.011829657389919694,0.0773699044554853,2.373468511092384,1_sd_surprise,10bp equivalent assumes factor units are basis points.,0.5687290092852533,2,reduced_form_dynamic_transmission
ecb_mir_nfc_lending_rate,NFC lending rate,banking_lending_conditions,monthly,target_factor_monthly_easing,3,regime_pre_qe,"L1_ecb_mir_nfc_lending_rate,L2_ecb_mir_nfc_lending_rate,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",102,2005-04,2013-10,0.004158374610820231,0.014592273537292809,0.009962751770031569,0.03496058258776571,0.2849709882557274,0.775666368774709,-0.047542289299791346,0.06746779283985448,-0.05855873098052734,0.07848423452059049,-0.02480407518597767,0.0447295787260408,,,,,,,0,not_run,HAC_Newey_West_horizon_bandwidth,4,0.041583746108202306,0.14592273537292808,2.3958283469960002,1_sd_surprise,10bp equivalent assumes factor units are basis points.,0.4708229671008132,4,reduced_form_dynamic_transmission
ecb_mir_nfc_lending_rate,NFC lending rate,banking_lending_conditions,monthly,target_factor_monthly_easing,6,regime_pre_qe,"L1_ecb_mir_nfc_lending_rate,L2_ecb_mir_nfc_lending_rate,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",99,2005-04,2013-07,0.016293035161288216,0.019157524603242958,0.03962664155562383,0.04659342799121111,0.8504770579039296,0.3950599102492038,-0.03701272746782201,0.11626601057906967,-0.05169479922341039,0.13094808233465804,-0.006708560216002031,0.08596184332724968,,,,,,,0,not_run,HAC_Newey_West_horizon_bandwidth,7,0.16293035161288216,0.1915752460324296,2.4321215269807794,1_sd_surprise,10bp equivalent assumes factor units are basis points.,0.45321775769004347,7,reduced_form_dynamic_transmission
ecb_mir_nfc_lending_rate,NFC lending rate,banking_lending_conditions,monthly,target_factor_monthly_easing,12,regime_pre_qe,"L1_ecb_mir_nfc_lending_rate,L2_ecb_mir_nfc_lending_rate,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",93,2005-04,2013-01,0.025984949600519797,0.022276948013128253,0.06520589273197977,0.05590113911596247,1.166450161180353,0.24343248784302524,-0.026743298693629916,0.15715508415758944,-0.044358326630069916,0.17477011209402946,0.009614564257705807,0.12079722120625373,,,,,,,0,not_run,HAC_Newey_West_horizon_bandwidth,13,0.25984949600519797,0.22276948013128253,2.5093715298441603,1_sd_surprise,10bp equivalent assumes factor units are basis points.,0.5926101579951166,13,reduced_form_dynamic_transmission
ecb_mir_nfc_lending_rate,NFC lending rate,banking_lending_conditions,monthly,target_factor_monthly_easing,24,regime_pre_qe,"L1_ecb_mir_nfc_lending_rate,L2_ecb_mir_nfc_lending_rate,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",81,2005-04,2012-01,0.03672463958954071,0.033850825362858994,0.08818533860617987,0.0812845688912509,1.0848964300242692,0.27796752932761004,-0.04551587934978098,0.22188655656214074,-0.07112948891953676,0.24750016613189652,0.0073512582889691674,0.16901941892339056,,,,,,,0,not_run,HAC_Newey_West_horizon_bandwidth,25,0.3672463958954071,0.33850825362858994,2.401258108773798,1_sd_surprise,10bp equivalent assumes factor units are basis points.,0.5978933219744808,25,reduced_form_dynamic_transmission
ecb_mir_mortgage_lending_spread_dfr,mortgage lending spread,banking_lending_conditions,monthly,target_factor_monthly_easing,0,regime_pre_qe,"L1_ecb_mir_mortgage_lending_spread_dfr,L2_ecb_mir_mortgage_lending_spread_dfr,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",105,2005-04,2014-01,0.004256908757582272,0.00433276890360564,0.010054953154540832,0.010234137219316231,0.9824915319254073,0.32585775273817585,-0.006778704569370525,0.026888610878452186,-0.010003587208159878,0.03011349351724154,-0.0001224652810585345,0.0202323715901402,,,,,,,0,not_run,HAC_Newey_West_horizon_bandwidth,1,0.04256908757582272,0.0433276890360564,2.3620316354282354,1_sd_surprise,10bp equivalent assumes factor units are basis points.,0.34985999262823353,1,reduced_form_dynamic_transmission
ecb_mir_mortgage_lending_spread_dfr,mortgage lending spread,banking_lending_conditions,monthly,target_factor_monthly_easing,1,regime_pre_qe,"L1_ecb_mir_mortgage_lending_spread_dfr,L2_ecb_mir_mortgage_lending_spread_dfr,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",104,2005-04,2013-12,0.006917336315693388,0.006254303671253523,0.01641807992593406,0.01484439282252973,1.1060122244283312,0.26872122830618317,-0.007998773448096366,0.04083493329996449,-0.012676395378589087,0.045512555230457205,0.001655956462107094,0.031180203389761026,,,,,,,0,not_run,HAC_Newey_West_horizon_bandwidth,2,0.06917336315693387,0.06254303671253524,2.373468511092384,1_sd_surprise,10bp equivalent assumes factor units are basis points.,0.4289221879116615,2,reduced_form_dynamic_transmission
ecb_mir_mortgage_lending_spread_dfr,mortgage lending spread,banking_lending_conditions,monthly,target_factor_monthly_easing,3,regime_pre_qe,"L1_ecb_mir_mortgage_lending_spread_dfr,L2_ecb_mir_mortgage_lending_spread_dfr,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",102,2005-04,2013-10,-0.002446648617823368,0.009211391113790334,-0.0058617501137198085,0.022068911945685943,-0.26561119678877826,0.7905386614801031,-0.042161879970454,0.03043837974301438,-0.04911602270525003,0.03739252247781041,-0.027808353571969084,0.016084853344529464,,,,,,,0,not_run,HAC_Newey_West_horizon_bandwidth,4,-0.02446648617823368,0.09211391113790335,2.3958283469960002,1_sd_surprise,10bp equivalent assumes factor units are basis points.,0.3477865073587074,4,reduced_form_dynamic_transmission
ecb_mir_mortgage_lending_spread_dfr,mortgage lending spread,banking_lending_conditions,monthly,target_factor_monthly_easing,6,regime_pre_qe,"L1_ecb_mir_mortgage_lending_spread_dfr,L2_ecb_mir_mortgage_lending_spread_dfr,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",99,2005-04,2013-07,-0.008659352021034471,0.00898024919202814,-0.021060596460062458,0.021841057377583392,-0.9642663400389231,0.33491241190481497,-0.05698593890403571,0.014864745983910795,-0.06386828230439874,0.02174708938427383,-0.0427806081468368,0.0006594152267118819,,,,,,,0,not_run,HAC_Newey_West_horizon_bandwidth,7,-0.08659352021034472,0.0898024919202814,2.4321215269807794,1_sd_surprise,10bp equivalent assumes factor units are basis points.,0.30602430478165454,7,reduced_form_dynamic_transmission
ecb_mir_mortgage_lending_spread_dfr,mortgage lending spread,banking_lending_conditions,monthly,target_factor_monthly_easing,12,regime_pre_qe,"L1_ecb_mir_mortgage_lending_spread_dfr,L2_ecb_mir_mortgage_lending_spread_dfr,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",93,2005-04,2013-01,-0.00230666240792504,0.0060624976305622535,-0.005788272975408871,0.0152130589538806,-0.380480545888661,0.7035887347910638,-0.030811528172725946,0.0192349822219082,-0.03560532061969943,0.024028774668881692,-0.020917019379830152,0.00934047342901241,,,,,,,0,not_run,HAC_Newey_West_horizon_bandwidth,13,-0.0230666240792504,0.06062497630562254,2.5093715298441603,1_sd_surprise,10bp equivalent assumes factor units are basis points.,0.4602031187078208,13,reduced_form_dynamic_transmission
ecb_mir_mortgage_lending_spread_dfr,mortgage lending spread,banking_lending_conditions,monthly,target_factor_monthly_easing,24,regime_pre_qe,"L1_ecb_mir_mortgage_lending_spread_dfr,L2_ecb_mir_mortgage_lending_spread_dfr,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",81,2005-04,2012-01,0.0015917630812216695,0.005528756512614351,0.0038222340060302994,0.013275971407351156,0.2879061643590055,0.773418568142324,-0.01801479571465529,0.025659263726715887,-0.0221981918121615,0.029842659824222097,-0.009380160417277336,0.017024628429337937,,,,,,,0,not_run,HAC_Newey_West_horizon_bandwidth,25,0.015917630812216695,0.05528756512614351,2.401258108773798,1_sd_surprise,10bp equivalent assumes factor units are basis points.,0.643676352261218,25,reduced_form_dynamic_transmission
